number,title,classification,timestamp,latitude,longitude
25266,Report 25266: Two men recall a nighttime face to face encounter on lonely Hwy. 395,Class A,2009-01-12T12:00:00Z,36.79165,-118.125
25444,Report 25444: High school teacher recalls a nighttime sighting while camping in the Los Padres National Forest,Class A,1982-04-15T12:00:00Z,34.73389,-119.9254
26116,Report 26116: Man has close encounter near Oregon border,Class A,2009-06-03T12:00:00Z,41.98645,-123.1749
26258,Report 26258: Nightime sighting by a couple along a main highway between South Lake Tahoe and Placerville,Class A,2009-07-15T12:00:00Z,38.79998,-120.2083
26850,Report 26850: Forestry Worker Observes a Sasquatch in Clear-Cut Near Feather River,Class A,1993-09-30T12:00:00Z,39.705,-121.18
27177,Report 27177: Man remembers sighting while driving on a lonely dark two-lane road near Gorman,Class A,2010-01-22T12:00:00Z,34.76666,-118.5834
27609,Report 27609: Daughter and Mother both observe a large dark creature in the Klamath River bottom,Class A,2010-04-22T12:00:00Z,41.65925,-123.4498
27983,"Report 27983: Motorists encounter unusual creature on Highway 46 near Paso Robles, CA",Class A,1974-08-01T12:00:00Z,35.665,-120.55
28432,Report 28432: Motorists have sighting along Highway 88 north of Clements,Class A,2010-10-25T12:00:00Z,38.25,-121
32654,"Report 32654: Family has sighting while driving along Hwy 96 near Yreka, CA",Class A,2011-12-03T12:00:00Z,41.845,-122.575
39181,Report 39181: Deer hunter has sighting in Sierra Nevada Mtns south of Markleeville,Class A,2012-09-23T12:00:00Z,38.51665,-119.6234
46330,Report 46330: Daylight sighting by fisherman at Silverwood Lake near Hesperia,Class A,2014-08-20T12:00:00Z,34.28665,-117.3395
48429,Report 48429: Travelers have a nighttime sighting of two hairy bipeds on Hwy. 180 near Grant Grove,Class A,2015-05-16T12:00:00Z,36.77763,-118.9604
211,"Report 211: Daylight sighting by a hunter east of Alberta Hwy 22, near Hwy 532",Class A,1995-11-18T12:00:00Z,50.4023,-114.4419
9876,Report 9876: Sighting by hunters south of Longview,Class A,2003-11-15T12:00:00Z,50.0865,-114.2347
10775,Report 10775: Nighttime sighting by motorist at the Saulteaux River,Class A,1976-02-12T12:00:00Z,55.26332,-114.3957
12001,"Report 12001: Daylight sighting by motorist outside Edmonton, on Highway 16 near Stony Plain",Class A,2005-04-15T12:00:00Z,53.62819,-114.1397
12647,Report 12647: Sighting by camper at Camp Alexo near Nordegg,Class A,1998-06-30T12:00:00Z,52.51666,-115.8742
17290,Report 17290:  Woman describes close encounter when she was 18 near Peace River,Class A,2008-01-23T12:00:00Z,56.12543,-117.1638
27043,Report 27043: Man recalls disturbing two sleeping creatures lying on a road near Redwater,Class A,1997-06-05T12:00:00Z,53.92005,-113.0987
43598,Report 43598: Early morning sighting through binoculars while bird watching in Waterton National Park,Class A,2011-06-17T12:00:00Z,49.01115,-114.0243
2113,Report 2113: Daylight sighting by motorist on Hwy 93 about 20 miles east of Radium,Class A,2001-03-30T12:00:00Z,50.84333,-116.0426
3899,"Report 3899: Camper witnesses animal on two legs climbing up gully east of Hope, south of Hwy 3, near Nicolum Creek",Class A,1999-09-14T12:00:00Z,49.3402,-121.3177
4900,Report 4900: Eight-foot bipedal animal seen crossing road near Tete Jaune Cache,Class A,2002-08-17T12:00:00Z,53.08,-119.665
5172,Report 5172: Multi-witness road-crossing sighting outside Fort St.John,Class A,1965-10-20T12:00:00Z,56.3321,-121.3324
6831,Report 6831: Night time sighting by motorist on Highway 40 between Gold Bridge and Lillooet,Class A,2002-12-20T12:00:00Z,50.80041,-122.1751
10001,Report 10001: Motorists have daylight sighting near Fort Liard.,Class A,1987-04-13T12:00:00Z,59.61,-123.12
10633,Report 10633: Daylight sighting by hikers in the Checakmus area,Class A,2005-02-15T12:00:00Z,49.94374,-123.2054
10878,Report 10878: Road crossing sighting outside Halfmoon Bay,Class A,2005-03-08T12:00:00Z,49.54,-123.94
11915,Report 11915: Night time sightings outside Duncan; Other incidents mentioned.,Class A,2005-06-17T12:00:00Z,49.51069,-123.8562
12451,Report 12451: Motorhome driver reports sighting around 7am near Jasper,Class A,2005-08-14T12:00:00Z,53.59444,-120.4736
13232,Report 13232: Daylight sighting near Prince George,Class A,1977-09-30T12:00:00Z,54.23708,-122.0064
13371,Report 13371: Early morning sighting by a trucker on Othello Road.,Class A,2005-09-10T12:00:00Z,49.62125,-121.3976
13464,Report 13464: BC family sees a possible family group of sasquatch,Class A,2006-01-02T12:00:00Z,49.09555,-119.8664
13642,Report 13642: Early morning sighting by 10 year old child in a backyard tent in the Lower Fraser Valley,Class A,1985-07-31T12:00:00Z,49.4068,-122.1171
14328,"Report 14328: Old newspaper article (Lima, Ohio) about encounters near Harrison Mills",Class A,1934-03-04T12:00:00Z,49.175,-121.525
14329,Report 14329: Old newspaper article (Fresno Bee) Univ. Calif. students plan expedition to BC,Class A,2006-03-02T12:00:00Z,49.24,-121.94
14511,Report 14511: Sighting by snowmobilers outside Castlegar,Class A,1980-12-23T12:00:00Z,49.28569,-117.8504
15085,Report 15085: Morning road-crossing sighting by motorist near Revelstoke,Class A,1985-07-15T12:00:00Z,51.05747,-118.398
15274,Report 15274: Early morning sighting on Vancouver Island near Cowichan Lake,Class A,2006-06-20T12:00:00Z,48.83319,-124.2872
17331,Report 17331: Possible sighting at a farm outside Victoria (Vancouver Island),Class A,2006-11-15T12:00:00Z,48.56704,-123.6171
18534,Report 18534: Daylight sighting by motorist on Hwy 4 near Kennedy Lake,Class A,2007-03-30T12:00:00Z,49.26528,-125.3675
20415,Report 20415: Man describes his childhood observation in daylight on a farm outside Langley,Class A,1988-05-15T12:00:00Z,49.0922,-122.6089
21563,Report 21563: Childhood Sighting Near a House in the Okanagan,Class A,1974-07-15T12:00:00Z,49.73385,-119.8076
23245,Report 23245: Resting elk hunter smells and sees a sasquatch near Whiteswan Lake,Class A,2007-09-25T12:00:00Z,50.29765,-115.5743
24564,Report 24564: Woman recalls multiple witness daylight sighting on Shawnigan Lake,Class A,2008-10-02T12:00:00Z,48.35765,-123.3647
24806,Report 24806: Motorists recount incident on the side of a highway near the BC-Alberta border,Class A,1978-08-15T12:00:00Z,50.58304,-118.188
26050,Report 26050: Memory told of an inquisitive sasquatch sighted near Port Hardy,Class A,1992-10-15T12:00:00Z,50.8604,-127.735
26765,Report 26765: Man recalls seeing a sasquatch near Little Qualicum Falls on Vancouver Island,Class A,1987-08-15T12:00:00Z,49.4085,-124.6929
28740,"Report 28740: Man recollects multiple encounters from 1970 to present near Kootenay, Chadsey & Davis Lakes",Class A,1993-07-30T12:00:00Z,49.41289,-116.5133
34822,Report 34822: Memory told of a nighttime sighting while traveling on a mountainside near Rossland,Class A,1969-09-15T12:00:00Z,49.20805,-117.9636
2404,Report 2404: Girl celebrating her birthday has encounter with upright animal walking through yard,Class A,2005-03-14T12:00:00Z,50.25,-98.03333
8576,Report 8576: Man recalls seeing a sasquatch in the early evening near Great Falls,Class A,1976-09-15T12:00:00Z,50.5697,-96.17149
12335,Report 12335: Daylight sighitng by motorist on Hwy 6 near Easterville,Class A,1990-09-24T12:00:00Z,52.9884,-99.11815
12908,"Report 12908: Daylight sighting by ferry operator at Nelson River crossing, north of Norway House.",Class A,2005-04-16T12:00:00Z,54.245,-97.595
21795,Report 21795: Childhood incidents in Manitoba,Class A,1965-07-15T12:00:00Z,50.91725,-100.9129
35177,Report 35177: Tall manlike creature seen while on a family outing near The Pas,Class A,2007-05-19T12:00:00Z,53.99,-101.274
15343,Report 15343: Daytime sighting by motorist close to Maine/New Brunswick border,Class A,2002-07-28T12:00:00Z,45.6746,-67.05334
17221,Report 17221: Motorists Observe Creature Along Trans-Canada Highway,Class A,2006-06-06T12:00:00Z,45.98335,-64.4627
1615,Report 1615: Motorists have nighttime sighting near Grimsby.,Class A,1978-08-19T12:00:00Z,43.2114,-79.5985
5873,Report 5873: Man describes childhood sighting at a cabin in Ufford County,Class A,2007-02-10T12:00:00Z,45.01904,-79.1338
9516,Report 9516: Woman recalls childhood sighting outside a cottage in the Southern Georgian Bay area.,Class A,2007-01-29T12:00:00Z,44.86073,-79.76308
10611,"Report 10611: Night time sighting by policeman on the Trans-Canada Hwy, ~100 miles west of Cochrane.",Class A,2007-01-29T12:00:00Z,49.16669,-81.00553
13267,Report 13267: Morning encounter with a moose hunter in northern Ontario,Class A,1990-10-27T12:00:00Z,51.03445,-93.88194
13627,Report 13627: Pre-dawn road crossing sighting by trucker 40 miles west of Toronto,Class A,2007-01-17T12:00:00Z,43.62427,-80.60942
16807,Report 16807: Afternoon sighting by couple on Highway 11 outside Latchford,Class A,2007-01-12T12:00:00Z,48.03027,-79.94618
16853,Report 16853: Roadside sighting by a father and son north of Brockville,Class A,2007-01-27T12:00:00Z,44.53995,-75.63184
18077,Report 18077: Morning daylight encounter with grouse hunter on Indian Island 45 km east of Fort Francis,Class A,2007-03-05T12:00:00Z,48.36266,-92.04907
20408,Report 20408: Daylight sighting close to tourist cabins near Sioux Narrows,Class A,2007-07-22T12:00:00Z,49.40276,-94.02934
22821,Report 22821: Daylight sighting by emergency services worker driving on Hwy 11 just outside Fort Frances,Class A,2007-08-31T12:00:00Z,48.60385,-93.47855
23134,Report 23134: Fishing Guide has sighting while trolling Deer Lake,Class A,1986-07-05T12:00:00Z,52.6752,-94.5176
23171,Report 23171: Forest Growth and Yield Tech has strange encounter while working in forest,Class A,2006-09-01T12:00:00Z,48.51035,-79.81129
24733,Report 24733: Daytime sighting behind a cabin near Westport,Class A,2008-08-15T12:00:00Z,44.61615,-76.4198
25857,Report 25857: Nightime roadside encounter near Orangeville,Class A,1990-05-04T12:00:00Z,44.15255,-80.02915
31992,Report 31992: Man recalls his nighttime roadside sighting near Markdale,Class A,1964-06-15T12:00:00Z,44.30352,-80.66389
13061,Report 13061: Man recalls his daylight sighting as a young fisherman on the Yukon River,Class A,1978-08-01T12:00:00Z,60.36933,-134.4837
16779,Report 16779: Man recalls close encounter while on afternoon walk near Whitehorse,Class A,2009-03-31T12:00:00Z,60.69976,-135.1155
348,Report 348: Teen and uncle chase reddish bigfoot in San Isabel National Forest,Class A,2000-08-20T12:00:00Z,37.57915,-105.4979
408,Report 408: Daylight sighting by hikers in the Loveland Pass area (Cont. Div.),Class A,2000-08-26T12:00:00Z,39.67095,-105.8199
470,Report 470: Late night sighting by backpacker near Crater Lake,Class A,2000-08-23T12:00:00Z,39.1084,-107.0153
513,Report 513: Future doctor sees giant tracks high in Rawah wilderness,Class A,1971-07-15T12:00:00Z,40.79166,-105.9583
819,Report 819: Sightings by hunting guide in Pike National Forest,Class A,1999-09-11T12:00:00Z,38.8922,-105.1058
880,Report 880: Rockhound startled to find he's being observed,Class A,1998-09-28T12:00:00Z,39.21338,-105.0652
1075,Report 1075: Teens fire at big black thing peeking in window of home,Class A,1977-05-01T12:00:00Z,38.49833,-107.8833
1351,"Report 1351: Various sightings by campers and ranchers along Lake Fork, a tributary of the Conejos River.",Class A,1994-06-01T12:00:00Z,37.30833,-106.4917
1352,"Report 1352: Daylight sighting by hikers near Lake Fork, off the Conejos River.",Class A,1997-07-13T12:00:00Z,37.32255,-106.5123
1354,Report 1354: Sighting by a motorist,Class A,1997-09-02T12:00:00Z,39.42923,-104.9677
1355,"Report 1355: BFRO Investigator, Keith Foster's evaluation of tracks found on the south shore of the Eagle River. App. 1 mile east of the town of Eagle.",Class A,2000-03-21T12:00:00Z,39.6632,-106.8085
1359,Report 1359: Multi-witness account of an observation of a strange creature on a ridge,Class A,1997-11-01T12:00:00Z,38.8993,-104.9743
1361,Report 1361: Twenty-two inch tracks found,Class A,1998-04-14T12:00:00Z,38.54166,-104.9908
1363,Report 1363: strange loud howls heard by retired wildlife biologist on a camping trip.,Class A,1994-10-23T12:00:00Z,39.18975,-106.4269
1366,Report 1366: huge human-like handprint found on top of a vandalized sign.,Class A,1975-07-20T12:00:00Z,39.26944,-106.3833
1367,Report 1367: Creature was observed chasing deer.,Class A,1990-08-10T12:00:00Z,40.57499,-105.3646
1368,Report 1368: witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.,Class A,1991-07-02T12:00:00Z,40.45418,-108.5417
1374,Report 1374: Creature observed running on hind legs,Class A,1998-07-25T12:00:00Z,37.75417,-107.7667
1376,Report 1376: Man sees large creature while working the late shift at a mine.,Class A,1981-01-15T12:00:00Z,38.753,-105.1598
1760,Report 1760: Bowhunter sees large figure near Cameron Pass,Class A,1996-09-20T12:00:00Z,40.54167,-105.9333
2667,"Report 2667: Couple sees ""power-walking"" biped in forest above Leadville",Class A,1995-06-15T12:00:00Z,39.24998,-106.2583
3086,"Report 3086: Large creature leaves 12""+ handprints on camper trailer during rainy night",Class A,2001-09-08T12:00:00Z,37.4625,-108.2083
3185,"Report 3185: Co-workers stunned by giant hairy ""man-thing"" walking down town street",Class A,1987-10-26T12:00:00Z,38.4,-105.1167
3506,Report 3506: Trucker has nighttime roadside sighting south of Colorado Springs near Ft. Carson,Class A,1999-12-15T12:00:00Z,38.6691,-104.8604
3606,Report 3606: Campers have daylight sighting near Leadville,Class A,1971-09-15T12:00:00Z,39.25,-106.3
3652,Report 3652: Driver has daylight sighting off CO 91 between Copper Mtn. and Leadville,Class A,1998-09-19T12:00:00Z,39.32385,-106.2275
3653,"Report 3653: Daytime sighting by hiker, off West Sopris Creek Road",Class A,2001-02-20T12:00:00Z,39.3375,-107.0671
3664,"Report 3664: Daytime sighting on the edge of Lost Lake, near the Continental Divide",Class A,1996-06-26T12:00:00Z,40.4521,-106.6535
3710,Report 3710: Daytime sighting by Pike's Peak tourist,Class A,2001-06-30T12:00:00Z,38.9006,-104.9917
4614,Report 4614: Hikers observe animal in early evening near Blanca Peak,Class A,1994-05-15T12:00:00Z,37.5969,-105.4826
5493,Report 5493: Young camper has early morning encounter.,Class A,2005-03-19T12:00:00Z,39.11636,-105.2155
5586,Report 5586: Large creature crosses road in 1 1/2 strides,Class A,2003-04-11T12:00:00Z,37.025,-106.8583
5608,Report 5608: Young student has early morning sighting.,Class A,2005-04-12T12:00:00Z,37.09263,-104.3786
6782,Report 6782: Hunters observe dark creature pounding rocks together,Class A,2003-09-04T12:00:00Z,38.59998,-106.6417
6785,Report 6785: Startled hiker sees tall shaggy biped on trail near Leadville,Class A,2002-05-29T12:00:00Z,39.0917,-106.4417
7036,"Report 7036: Elk hunter trailed by large biped in twilight, finds tracks the next day",Class A,2003-09-17T12:00:00Z,39.45824,-106.625
7225,Report 7225: Picnicker has daytime sighting outside Buffalo Creek,Class A,2005-02-04T12:00:00Z,39.31667,-105.3542
7827,Report 7827: Two hunters recount late morning sighting near Hotchkiss,Class A,1994-09-15T12:00:00Z,38.875,-107.7084
10533,Report 10533: Hikers have daylight sighting west of Pikes Peak,Class A,1977-07-04T12:00:00Z,38.826,-105.1146
13411,Report 13411: Man recalls a nighttime sighting while viewing the city lights in Chataqua Park,Class A,1995-11-01T12:00:00Z,40.00817,-105.298
13441,Report 13441: Woman describes night time sighting during childhood in the Pike National Forest,Class A,1979-06-13T12:00:00Z,39.0465,-105.2146
14243,Report 14243: Dusk sighting by charter bus driver on Hwy 160 near Mancos,Class A,2004-10-15T12:00:00Z,37.33925,-108.3364
14503,Report 14503: Night time sighting by a youth leader at a bible camp near Grand Junction,Class A,1999-05-15T12:00:00Z,39.16305,-107.9514
